"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validate KV cache prefix reuse with TRTLLM by sending progressive requests with overlapping prefixes.
    Same flow as test_router_decisions_trtllm_multiple_workers; force first request to (worker_id, dp_rank=1).
    Dump events from router and verify:
        * All but one (worker_id, dp_rank) should have no events (due to prefix reuse)
        * The (worker_id, dp_rank) with events should have exactly 4 events (one per request)
        * All events should be on the forced (worker_id, dp_rank=1) (verifying forced routing and prefix reuse)
    ","77702","test_router_decisions_trtllm_attention_dp[tcp]","tests.router","2026-04-08","passed","2026-04-08","","test_router_e2e_with_trtllm","",""
"Reasoning + plain content, no tool calls.

    When </think> and the actual response content arrive in the same chunk
    (with finish_reason=stop), the content must still be emitted.  This
    reproduces a regression where the post-reasoning content was
    unconditionally buffered for tool-call extraction and never emitted
    when no tool call was present.
    ","1","test_no_tool_call","tests.frontend","2026-04-08","passed","2026-04-08","","test_prepost","",""
"
    End-to-end test for prefill worker request migration in disaggregated mode.

    Setup: 1 decode worker + 2 prefill workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_prefill[migration_disabled-graceful_shutdown-completion-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"","1","test_empty_input_rejected","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestEngineInputsFromAudio","test_audio_handler","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_disabled-worker_failure-chat-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","13527","test_request_migration_vllm_kv_transfer[migration_disabled-graceful_shutdown-chat-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"","0","test_empty_images_returns_error","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestDiffusionFormatterImage","test_output_formatter","",""
"Test decoding embeddings with various shapes and dtypes.","10","test_decode_valid_embeddings_various_shapes[3d-float16]","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","TestPromptEmbedsDecode","test_vllm_prompt_embeds","",""
"","1","test_wake_up_returns_error_for_register_failure","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","","test_vllm_sleep_wake_handlers","",""
"","0","test_error_chunk_format","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestErrorChunk","test_output_formatter","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_enabled-worker_failure-chat-stream-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"","0","test_pause_resume_model_weights_only_routes_weights","tests.gms.integration","2026-04-08","passed","2026-04-08","","test_gms_sglang_memory_saver","",""
"Test _uses_dynamo_connector for direct, nested-in-PdConnector, and absent cases.","0","test_uses_dynamo_connector_direct_and_nested","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","","test_vllm_unit","",""
"Stats task exits immediately when interval is negative.","1","test_periodic_log_stats_skips_when_interval_negative","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","","test_vllm_engine_monitor_stats","",""
"Test that environment variables in paths are expanded by Python code.","4","test_custom_jinja_template_env_var_expansion","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","","test_vllm_unit","",""
"Test a fully populated request with nvext.","1","test_full_request_valid","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestNvCreateVideoRequest","test_trtllm_video_diffusion","",""
"Same images but different prompt should produce lower overlap than repeated same prompt.","9997","test_trtllm_mm_overlap_same_images_different_prompt_less_than_same_prompt","tests.mm_router","2026-04-08","passed","2026-04-08","","test_mm_router_e2e","",""
"
    Test dynamo serve deployments with different graph configurations.
    ","0","test_serve_deployment[multimodal_audio_agg]","tests.serve","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"
    Test dynamo serve deployments with different graph configurations.
    ","111636","test_serve_deployment[aggregated_lmcache_multiproc]","tests.serve","2026-04-08","passed","2026-04-08","","test_vllm","",""
"Verify DiffusionEngine passes prompt as List[str] to DiffusionRequest.","11","test_generate_wraps_prompt_as_list","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestDiffusionEngineGenerate","test_trtllm_video_diffusion","",""
"","1","test_pause_resume_routes_kv_cache_to_gms","tests.gms.integration","2026-04-08","passed","2026-04-08","","test_gms_sglang_memory_saver","",""
"","1","test_routes_text","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestOutputFormatter","test_output_formatter","",""
"
    End-to-end test for prefill worker request migration in disaggregated mode.

    Setup: 1 decode worker + 2 prefill workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_prefill[migration_disabled-worker_failure-completion-unary-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_enabled-worker_failure-completion-stream-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_disabled-graceful_shutdown-completion-stream-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    Test dynamo serve deployments with different graph configurations.
    ","111726","test_serve_deployment[aggregated_lmcache]","tests.serve","2026-04-08","passed","2026-04-08","","test_vllm","",""
"","0","test_image_generation_b64_format","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestDiffusionFormatterImage","test_output_formatter","",""
"Verify BlockStored has expected fields in expected order.

        The Rust deserializer expects these fields in this exact order:
        1. block_hashes
        2. parent_block_hash
        3. token_ids
        4. block_size
        5. lora_id
        6. medium
        7. lora_name (added in vLLM 0.14.0)
        8. extra_keys (added in vLLM 0.17.0)

        If vLLM adds/removes/reorders fields, this test will fail.
        ","1","test_block_stored_fields","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","TestVllmKvEventsApi","test_vllm_kv_events_api","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_enabled-graceful_shutdown-chat-stream-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"","0","test_b64_default_when_none","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestDiffusionFormatterPrepareImages","test_output_formatter","",""
"Test that missing prompt raises validation error.","0","test_required_fields_missing_prompt","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestNvCreateVideoRequest","test_trtllm_video_diffusion","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_disabled-worker_failure-chat-stream-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_aggregated[migration_disabled-graceful_shutdown-chat-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"","0","test_gms_shadow_engine_failover_sglang","tests.gms.integration","2026-04-08","skipped","2026-04-08","","test_gms_shadow_failover","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_aggregated[migration_disabled-graceful_shutdown-completion-stream-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"Obsolete --dyn-endpoint-types alias should map to endpoint_types.","129","test_obsolete_dyn_endpoint_types_flag_is_supported","components.src.dynamo.sglang.tests","2026-04-08","passed","2026-04-08","","test_sglang_unit","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_sglang_kv_transfer[migration_disabled-worker_failure-chat-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_sglang","",""
"Test _generate_images handles bytes directly.","1","test_generate_images_with_bytes","components.src.dynamo.sglang.tests","2026-04-08","passed","2026-04-08","TestImageDiffusionWorkerHandler","test_sglang_image_diffusion_handler","",""
"","0","test_passes_snapshot_engine","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","TestCreate","test_vllm_worker_factory","",""
"
    End-to-end test for prefill worker request migration in disaggregated mode.

    Setup: 1 decode worker + 2 prefill workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_prefill[migration_disabled-worker_failure-chat-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"
    End-to-end test for decode worker request migration in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_decode[migration_enabled-worker_failure-chat-unary-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","109196","test_request_migration_trtllm_aggregated[migration_enabled-worker_failure-chat-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","passed","2026-04-08","","test_trtllm","",""
"Test error handling when registry fails.","0","test_error_handling","components.src.dynamo.sglang.tests","2026-04-08","passed","2026-04-08","TestGetPrometheusExpfmt","test_sglang_prometheus_utils","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_enabled-graceful_shutdown-chat-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for prefill worker request migration in disaggregated mode.

    Setup: 1 decode worker + 2 prefill workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_prefill[migration_enabled-worker_failure-completion-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_sglang_kv_transfer[migration_disabled-graceful_shutdown-chat-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_sglang","",""
"","1","test_finish_reason_none_when_not_finished","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestTextFormatter","test_output_formatter","",""
"
    End-to-end test for decode worker request migration in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_decode[migration_disabled-graceful_shutdown-completion-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"All strategies fail, no env var → RuntimeError.","1","test_raises_when_detection_fails_and_no_env","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","TestEnsureSideChannelHost","test_vllm_unit","",""
"
    Test dynamo deployments with different configurations.
    ","135752","test_deployment[epd_multimodal-2]","tests.serve","2026-04-08","passed","2026-04-08","","test_trtllm","",""
"Selected disagg section must be a dictionary.","6","test_disagg_config_section_must_be_dict","components.src.dynamo.sglang.tests","2026-04-08","passed","2026-04-08","","test_sglang_unit","",""
"","0","test_text_without_request_output_returns_none","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestOutputFormatter","test_output_formatter","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_aggregated[migration_disabled-graceful_shutdown-chat-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for prefill worker request migration in disaggregated mode.

    Setup: 1 decode worker + 2 prefill workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_sglang_prefill[migration_enabled-worker_failure-completion-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_sglang","",""
"
    End-to-end test for prefill worker request migration in disaggregated mode.

    Setup: 1 decode worker + 2 prefill workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_prefill[migration_enabled-worker_failure-chat-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"","49380","test_vllm_kv_router_basic[tcp]","tests.router","2026-04-08","passed","2026-04-08","","test_router_e2e_with_vllm","",""
"Non-positive ring_degree must be rejected.","0","test_omni_config_invalid_ring_degree[0]","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","","test_omni_args","",""
"
    End-to-end test for decode worker request migration in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","73178","test_request_migration_sglang_decode[migration_enabled-graceful_shutdown-chat-stream-nats]","tests.fault_tolerance.migration","2026-04-08","passed","2026-04-08","","test_sglang","",""
"","1","test_no_stage_list","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestIsTtsModel","test_audio_handler","",""
"
    End-to-end test for decode worker request migration in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","73362","test_request_migration_sglang_decode[migration_enabled-graceful_shutdown-chat-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","passed","2026-04-08","","test_sglang","",""
"","1","test_aggregated[True]","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","TestCreate","test_vllm_worker_factory","",""
"
    Calling configure_vllm_logging() multiple times must not accumulate
    duplicate health-check filters.
    ","66","test_health_check_filter_not_duplicated","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","","test_vllm_logging","",""
"Test that custom values override defaults.","0","test_custom_values","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestDiffusionConfig","test_trtllm_video_diffusion","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_enabled-worker_failure-completion-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_aggregated[migration_disabled-graceful_shutdown-completion-stream-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"boundary_ratio outside (0, 1] must be rejected.","0","test_omni_config_invalid_boundary_ratio[1.01]","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","","test_omni_args","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_sglang_aggregated[migration_enabled-worker_failure-completion-unary-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_sglang","",""
"
    End-to-end test for decode worker request migration in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_decode[migration_disabled-graceful_shutdown-completion-unary-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    End-to-end test for decode worker request migration in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_decode[migration_enabled-worker_failure-completion-stream-nats]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    Test dynamo serve deployments with different graph configurations.
    ","91680","test_serve_deployment[multimodal_agg_frontend_decoding]","tests.serve","2026-04-08","passed","2026-04-08","","test_vllm","",""
"","0","test_invalid_format","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestDiffusionFormatterPrepareImages","test_output_formatter","",""
"","0","test_unknown_type_returns_none","components.src.dynamo.vllm.tests.omni","2026-04-08","passed","2026-04-08","TestOutputFormatter","test_output_formatter","",""
"","0","test_negative_float","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestInferType","test_dynamic_flags","",""
"Handlers with different machine_ids produce non-overlapping snowflake IDs.","2","test_different_machine_ids_produce_different_id_ranges","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestDisaggRequestId","test_trtllm_handler_base","",""
"Verify InputProcessor.process_inputs and assign_request_id signatures.

        vllm_processor.py calls process_inputs(request_id, prompt, params)
        positionally and InputProcessor.assign_request_id(vllm_preproc) as
        a static/class method.
        ","0","test_input_processor_method_signatures","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","TestVllmRendererApi","test_vllm_renderer_api","",""
"Trigger the predownload_models fixture to download all required models.

    This test runs before any other tests in the session due to pytest.mark.order(""first"").
    By downloading models upfront, we ensure that model download time is not counted
    against individual test timeouts. This prevents tests from failing due to slow
    network downloads rather than actual test failures.

    The actual download logic is handled by the predownload_models session-scoped fixture
    defined in conftest.py.

    The parametrization ensures this test is selected by any CI marker expression
    that matches framework-specific E2E tests (e.g., ""vllm and e2e and gpu_1"").
    ","0","test_predownload_models[predownload_models_sglang_gpu2]","tests","2026-04-08","passed","2026-04-08","","test_predownload_models","",""
"
    Test dynamo serve deployments with different graph configurations.
    ","125831","test_serve_deployment[multi_node_tp_headless]","tests.serve","2026-04-08","passed","2026-04-08","","test_vllm","",""
"Test _connector_to_kv_transfer_json returns valid JSON for a single connector.","0","test_connector_to_kv_transfer_json_single","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","","test_vllm_unit","",""
"","85","test_unsupported_args_get_pruned_for_autodeploy[engine_args8-True]","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestTensorRTLLMEngine","test_trtllm_autodeploy","",""
"Verify EngineCoreOutput can be constructed with keyword args.

        vllm_processor.py constructs EngineCoreOutput(request_id=...,
        new_token_ids=..., finish_reason=..., stop_reason=...) from router
        responses. This smoke-tests that construction still works and fields
        land in the right positions.
        ","1","test_engine_core_output_construction","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","TestVllmRendererApi","test_vllm_renderer_api","",""
"getaddrinfo returns 169.254.1.1, UDP returns 10.0.0.5 → returns 10.0.0.5.","0","test_hostname_link_local_falls_through_to_udp","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","TestGetHostIp","test_vllm_unit","",""
"
    End-to-end test for request migration during KV transfer in disaggregated mode.

    Setup: 1 prefill worker + 2 decode workers

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_trtllm_kv_transfer[migration_disabled-graceful_shutdown-chat-stream-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_trtllm","",""
"
    configure_vllm_logging() must add a filter to vllm.v1.engine.async_llm
    that suppresses DEBUG-level check_health messages.
    ","32","test_health_check_filter_applied","components.src.dynamo.vllm.tests","2026-04-08","passed","2026-04-08","","test_vllm_logging","",""
"Invalid parser name exits when using Dynamo's tokenizer.","6","test_tool_call_parser_invalid_with_dynamo_tokenizer","components.src.dynamo.sglang.tests","2026-04-08","passed","2026-04-08","","test_sglang_unit","",""
"Test SGLang deployment scenarios using common helpers","12132","test_sglang_deployment[template_verification-2]","tests.serve","2026-04-08","passed","2026-04-08","","test_sglang","",""
"Text-only routing should increase overlap on repeat and then stabilize.","6645","test_trtllm_text_only_overlap_repeated_prompt","tests.mm_router","2026-04-08","passed","2026-04-08","","test_mm_router_e2e","",""
"
    End-to-end test for aggregated worker request migration.

    Parameters:
        immediate_kill: True for abrupt kill (SIGKILL), False for graceful shutdown (SIGTERM)
        migration_limit: > 0 to verify migration succeeds, 0 to verify request fails
        request_api: ""chat"" for chat completion API, ""completion"" for completion API
        stream: True for streaming, False for non-streaming
    ","0","test_request_migration_vllm_aggregated[migration_disabled-worker_failure-chat-unary-tcp]","tests.fault_tolerance.migration","2026-04-08","skipped","2026-04-08","","test_vllm","",""
"","0","test_bool_false","components.src.dynamo.trtllm.tests","2026-04-08","passed","2026-04-08","TestInferType","test_dynamic_flags","",""
